"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SI","2020-09-19","93.0","-1.40","5.79","Trevor Bauer",641313,545333,"null","foul",,,,,"1","null","R","R","R","CIN","CWS","S","null","null",1,2,2020,"-1.1","1.7","-0.51","3.18","null","null","null",0,1,"Top","null","null",,,"592200",,"null",4.599540924919453,-135.2300200509665,-4.533184181322953,-13.916810526875052,31.348558169051675,-10.928278484401556,"3.32","1.54","null","null","null","92.8","2721","6.3",631577,545333,"592200","458015","519058","553993","676480","606157","669222","592206","54.15","null","null","null","null","null","null","null",1,"5","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-09-19","81.1","-1.62","5.65","Trevor Bauer",641313,545333,"null","foul",,,,,"14","null","R","R","R","CIN","CWS","S","null","null",1,2,2020,"1.3","-0.3","0.94","1.60","null","null","null",0,1,"Top","null","null",,,"592200",,"null",3.279148526562882,-118.08429937899497,-1.8417134567216071,11.151349963161147,25.061700667262578,-34.52066924545772,"3.32","1.54","178","67.1","50","80.6","2896","6.2",631577,545333,"592200","458015","519058","553993","676480","606157","669222","592206","54.33","null","null","null","null","null","null","null",1,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2020-09-19","85.2","-1.69","5.77","Trevor Bauer",641313,545333,"null","foul",,,,,"6","null","R","R","R","CIN","CWS","S","null","null",1,1,2020,"0.6","0.4","0.57","2.32","null","null","null",0,1,"Top","null","null",,,"592200",,"null",4.055623834405663,-124.14546843770405,-2.6569840180613378,5.763345317780999,22.047315972060478,-27.902387688916455,"3.32","1.54","207","74.4","39","85.7","2977","6.3",631577,545333,"592200","458015","519058","553993","676480","606157","669222","592206","54.21","null","null","null","null","null","null","null",1,"3","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-09-19","92.3","-1.44","5.86","Trevor Bauer",641313,545333,"null","ball",,,,,"11","null","R","R","R","CIN","CWS","B","null","null",0,1,2020,"-0.9","1.7","-0.99","3.83","null","null","null",0,1,"Top","null","null",,,"592200",,"null",3.1119661068417246,-134.34838376962074,-3.018821867661497,-11.563365039708229,33.09472695791788,-10.943155720208344,"3.47","1.66","null","null","null","91.8","2653","6.3",631577,545333,"592200","458015","519058","553993","676480","606157","669222","592206","54.20","null","null","null","null","null","null","null",1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-09-19","92.9","-1.44","5.70","Trevor Bauer",641313,545333,"null","called_strike",,,,,"9","null","R","R","R","CIN","CWS","S","null","null",0,0,2020,"-0.9","1.9","0.69","1.47","null","null","null",0,1,"Top","null","null",,,"592200",,"null",7.367882033723793,-134.6112358210345,-8.956943151396613,-12.248874895909921,35.8140076941548,-7.85109966307456,"3.32","1.54","null","null","null","92.1","2792","6.6",631577,545333,"592200","458015","519058","553993","676480","606157","669222","592206","53.95","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2020-09-14","80.1","-1.26","6.00","Trevor Bauer",621028,545333,"single","hit_into_play_no_out",,,,,"6","Kevin Newman singles on a ground ball to pitcher Trevor Bauer.   Josh Bell to 2nd.  ","R","R","R","CIN","PIT","X",1,"ground_ball",1,2,2020,"0.6","-1.6","0.56","2.61","null","null",605137,1,7,"Top","116.21","191.24",,,"571466",,"null",2.799650240681586,-116.44480625527741,2.350178494046283,5.156879592018544,25.52480235560355,-47.196368013907296,"3.12","1.50","2","76.3","-65","79.4","3084","6.3",631588,545333,"571466","458015","571657","553993","676480","673451","669222","606157","54.23","0.293","0.264","0.90",1,1,0,2,49,"4","Knuckle Curve",1,1,1,1,1,1,1,1,"Standard","Strategic"
"FF","2020-09-14","94.3","-1.36","5.68","Trevor Bauer",621028,545333,"null","foul",,,,,"9","null","R","R","R","CIN","PIT","S","null","null",1,1,2020,"-1.0","1.6","0.42","1.61","null","null",605137,1,7,"Top","null","null",,,"571466",,"null",6.763656131495669,-136.97519824939013,-8.476001075349652,-13.517174760365526,28.210774006300817,-10.222133897330414,"3.12","1.50","9","61.1","-9","94.7","2906","6.5",631588,545333,"571466","458015","571657","553993","676480","673451","669222","606157","54.05","null","null","null","null","null","null","null",49,"3","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"KC","2020-09-14","79.4","-1.27","5.89","Trevor Bauer",621028,545333,"null","blocked_ball",,,,,"14","null","R","R","R","CIN","PIT","B","null","null",0,1,2020,"0.8","-1.7","1.10","0.05","null","null",605137,1,7,"Top","null","null",,,"571466",,"null",3.6992526457859802,-115.29571657656584,-2.4262291257701434,5.841472128703136,30.101575087508188,-46.891139221404124,"3.11","1.49","null","null","null","78.0","3062","6.3",631588,545333,"571466","458015","571657","553993","676480","673451","669222","606157","54.17","null","null","null","null","null","null","null",49,"2","Knuckle Curve",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2020-09-14","79.5","-1.75","5.47","Trevor Bauer",621028,545333,"null","called_strike",,,,,"5","null","R","R","R","CIN","PIT","S","null","null",0,0,2020,"1.2","-0.5","-0.25","2.24","null","null",605137,1,7,"Top","null","null",,,"571466",,"null",0.9602117624379121,-115.62844027620527,0.6557005552268165,10.780025580315884,25.054974530431153,-36.69315570465572,"3.09","1.49","null","null","null","78.8","2947","6.2",631588,545333,"571466","458015","571657","553993","676480","673451","669222","606157","54.33","null","null","null","null","null","null","null",49,"1","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"KC","2020-09-14","79.8","-1.34","6.02","Trevor Bauer",668804,545333,"strikeout","foul_tip",,,,,"14","Bryan Reynolds strikes out on a foul tip.  ","R","L","R","CIN","PIT","S",2,"null",1,2,2020,"0.4","-1.6","0.25","1.36","null","null",605137,0,7,"Top","null","null",,,"571466",,"null",2.6816664148494946,-116.14380935683205,-0.5280770093497755,3.2752963793861203,23.69002639669135,-46.308381068990684,"3.13","1.56","null","null","null","79.4","3227","6.2",631588,545333,"571466","458015","571657","553993","676480","673451","669222","606157","54.28","null","null","0.00",1,0,0,"null",48,"4","Knuckle Curve",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"KC","2020-09-14","79.4","-1.35","5.98","Trevor Bauer",668804,545333,"null","swinging_strike_blocked",,,,,"14","null","R","L","R","CIN","PIT","S","null","null",1,1,2020,"0.7","-1.7","0.37","1.16","null","null",605137,0,7,"Top","null","null",,,"571466",,"null",2.427733346044116,-115.42244745257231,-0.46708110330716646,5.67416757104493,27.266104520033867,-46.815685549366044,"3.13","1.56","null","null","null","78.6","2962","6.4",631588,545333,"571466","458015","571657","553993","676480","673451","669222","606157","54.13","null","null","null","null","null","null","null",48,"3","Knuckle Curve",1,1,1,1,1,1,1,1,"Standard","Standard"
"KC","2020-09-14","79.4","-1.31","6.02","Trevor Bauer",668804,545333,"null","ball",,,,,"11","null","R","L","R","CIN","PIT","B","null","null",0,1,2020,"0.5","-1.6","-0.52","4.12","null","null",605137,0,7,"Top","null","null",,,"571466",,"null",0.7560858035245791,-115.304939906007,5.636004658283263,4.48562375476474,24.920924039701355,-47.40364708493851,"3.04","1.49","null","null","null","78.5","3115","6.1",631588,545333,"571466","458015","571657","553993","676480","673451","669222","606157","54.36","null","null","null","null","null","null","null",48,"2","Knuckle Curve",1,1,1,1,1,1,1,1,"Standard","Standard"
"FC","2020-09-14","87.3","-1.65","5.63","Trevor Bauer",668804,545333,"null","swinging_strike",,,,,"2","null","R","L","R","CIN","PIT","S","null","null",0,0,2020,"0.2","0.5","-0.13","3.07","null","null",605137,0,7,"Top","null","null",,,"571466",,"null",3.2062298444868205,-127.38139430034717,-1.158453502002553,1.9920966486236817,18.744412544428247,-27.024574698808973,"3.13","1.56","null","null","null","88.4","2850","6.2",631588,545333,"571466","458015","571657","553993","676480","673451","669222","606157","54.33","null","null","null","null","null","null","null",48,"1","Cutter",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2020-09-14","93.3","-1.43","5.69","Trevor Bauer",605137,545333,"single","hit_into_play_no_out",,,,,"2","Josh Bell singles on a ground ball to left fielder Shogo Akiyama.  ","R","L","R","CIN","PIT","X",7,"ground_ball",0,0,2020,"-1.0","1.8","0.06","3.49","null","null","null",0,7,"Top","111.73","148.14",,,"571466",,"null",6.115166800671749,-135.64555730981556,-3.8183868750592005,-14.16370657750392,32.363565086621996,-9.447292836020907,"3.73","1.77","29","93.9","-5","93.0","2932","6.4",631588,545333,"571466","458015","571657","553993","676480","673451","669222","606157","54.11","0.321","0.295","0.90",1,1,0,2,47,"1","Sinker",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"FF","2020-09-14","93.6","-1.44","5.55","Trevor Bauer",592567,545333,"home_run","hit_into_play_score",,,,,"12","Colin Moran homers (8) on a fly ball to right center field.  ","R","L","R","CIN","PIT","X","null","fly_ball",1,1,2020,"-0.8","1.8","0.94","2.91","null","null","null",0,7,"Top","203.30","65.42",,,"571466",,"null",8.040471874124794,-135.98849021698456,-5.0396000663036,-12.38447358310968,33.61555413818428,-8.683814778558943,"3.59","1.70","364","106.7","43","93.4","2894","6.5",631588,545333,"571466","458015","571657","553993","676480","673451","669222","606157","53.98","0.350","0.647","2.00",1,0,3,6,46,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2020-09-14","93.4","-1.42","5.55","Trevor Bauer",592567,545333,"null","called_strike",,,,,"9","null","R","L","R","CIN","PIT","S","null","null",1,0,2020,"-0.8","1.7","0.67","1.64","null","null","null",0,7,"Top","null","null",,,"571466",,"null",7.159343144084747,-135.5870927963512,-8.025660232862698,-11.349953117526645,31.111120631541798,-9.7404262616027,"3.69","1.67","null","null","null","93.4","2903","6.5",631588,545333,"571466","458015","571657","553993","676480","673451","669222","606157","53.97","null","null","null","null","null","null","null",46,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2020-09-14","92.4","-1.45","5.66","Trevor Bauer",592567,545333,"null","ball",,,,,"3","null","R","L","R","CIN","PIT","B","null","null",0,0,2020,"-0.9","1.6","0.63","3.59","null","null","null",0,7,"Top","null","null",,,"571466",,"null",7.269059067619564,-134.29239040371607,-2.925215163136791,-12.488799806208588,30.90988847030652,-12.286664409660068,"3.70","1.83","null","null","null","92.3","2905","6.4",631588,545333,"571466","458015","571657","553993","676480","673451","669222","606157","54.07","null","null","null","null","null","null","null",46,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2020-09-14","95.5","-1.24","5.65","Trevor Bauer",663647,545333,"strikeout","called_strike",,,,,"9","Ke'Bryan Hayes called out on strikes.  ","R","R","R","CIN","PIT","S",2,"null",1,2,2020,"-0.9","1.7","0.59","1.83","null","null","null",2,6,"Top","null","null",,,"571466",,"null",6.824101545763962,-138.73912001374737,-8.218760935557889,-12.983162797736446,31.41038733048736,-8.731934233090687,"3.20","1.55","null","null","null","95.6","2924","6.4",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.06","null","null","0.00",1,0,0,"null",41,"4","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-09-14","93.9","-1.33","5.79","Trevor Bauer",663647,545333,"null","foul",,,,,"11","null","R","R","R","CIN","PIT","S","null","null",1,1,2020,"-0.7","1.8","-0.13","3.68","null","null","null",2,6,"Top","null","null",,,"571466",,"null",4.5765996497057095,-136.6388245980669,-3.6638301499601202,-9.395476940246724,33.15362039109924,-9.185468939083155,"3.13","1.50","53","85.1","84","93.6","2870","6.3",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.16","null","null","null","null","null","null","null",41,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"KC","2020-09-14","79.4","-1.20","5.98","Trevor Bauer",663647,545333,"null","ball",,,,,"14","null","R","R","R","CIN","PIT","B","null","null",0,1,2020,"0.9","-2.0","1.16","0.68","null","null","null",2,6,"Top","null","null",,,"571466",,"null",3.4603962231352967,-115.37133207973474,-0.8006850359018249,7.110541683560233,28.51983428752567,-49.746300322598636,"3.16","1.51","null","null","null","78.2","3097","6.3",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.22","null","null","null","null","null","null","null",41,"2","Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-09-14","94.0","-1.30","5.62","Trevor Bauer",663647,545333,"null","foul",,,,,"3","null","R","R","R","CIN","PIT","S","null","null",0,0,2020,"-0.8","1.8","0.32","2.82","null","null","null",2,6,"Top","null","null",,,"571466",,"null",6.038514357832611,-136.579836257473,-5.466772667210539,-11.898055548837851,35.201723970680504,-8.431383295642688,"3.13","1.50","242","73.8","38","93.3","2971","6.4",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.14","null","null","null","null","null","null","null",41,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-09-14","92.6","-1.48","5.60","Trevor Bauer",624428,545333,"field_out","hit_into_play",,,,,"2","Adam Frazier flies out to right fielder Aristides Aquino.  ","R","L","R","CIN","PIT","X",9,"fly_ball",0,0,2020,"-0.7","1.7","0.11","2.78","null","null","null",1,6,"Top","160.80","95.52",,,"571466",,"null",5.515945299923697,-134.5611042322129,-5.136597204697179,-9.252325397674156,32.336017247244314,-10.210350123436019,"3.12","1.41","262","95.6","55","92.4","2763","6.5",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.03","0.007","0.006","0.00",1,0,0,3,40,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"KC","2020-09-14","80.5","-1.17","5.96","Trevor Bauer",570481,545333,"strikeout","swinging_strike",,,,,"7","Erik Gonzalez strikes out swinging.  ","R","R","R","CIN","PIT","S",2,"null",1,2,2020,"0.8","-1.9","-0.29","1.86","null","null","null",0,6,"Top","null","null",,,"571466",,"null",0.3905143222266555,-117.05894077974793,1.2451361134375163,7.352054949943966,26.744863324705094,-49.50867078132549,"3.67","1.77","null","null","null","79.6","3003","6.2",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.30","null","null","0.00",1,0,0,"null",39,"5","Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Standard"
"KC","2020-09-14","80.2","-1.27","5.95","Trevor Bauer",570481,545333,"null","foul",,,,,"7","null","R","R","R","CIN","PIT","S","null","null",1,2,2020,"0.7","-1.8","-0.41","1.72","null","null","null",0,6,"Top","null","null",,,"571466",,"null",0.5063204705297716,-116.56821626952166,0.98298473440022,6.459369690644608,27.350097316045403,-49.00883681335097,"3.67","1.77","null","null","null","79.3","2894","6.3",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.20","null","null","null","null","null","null","null",39,"4","Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-09-14","92.1","-1.45","5.72","Trevor Bauer",570481,545333,"null","foul",,,,,"2","null","R","R","R","CIN","PIT","S","null","null",1,1,2020,"-0.6","1.8","-0.12","3.45","null","null","null",0,6,"Top","null","null",,,"571466",,"null",4.7695375916986285,-134.01263095137384,-3.8291759472186473,-8.716918164735938,30.972155690093235,-9.772613077328465,"3.67","1.77","198","79.6","60","92.0","2692","6.4",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.13","null","null","null","null","null","null","null",39,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FC","2020-09-14","84.5","-1.65","5.71","Trevor Bauer",570481,545333,"null","foul",,,,,"5","null","R","R","R","CIN","PIT","S","null","null",1,0,2020,"0.6","0.3","-0.15","2.65","null","null","null",0,6,"Top","null","null",,,"571466",,"null",2.370592470641681,-123.08842727613143,-1.3256019749195076,5.248041731374818,23.73653558407994,-29.47719755649073,"3.67","1.77","187","67.6","42","84.5","2973","6.2",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.31","null","null","null","null","null","null","null",39,"2","Cutter",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-09-14","91.5","-1.26","5.65","Trevor Bauer",570481,545333,"null","ball",,,,,"14","null","R","R","R","CIN","PIT","B","null","null",0,0,2020,"-0.6","1.8","0.92","1.37","null","null","null",0,6,"Top","null","null",,,"571466",,"null",6.844209453512148,-132.69823675126491,-8.808655187055109,-8.971198691774278,31.885876639124035,-8.694731957815943,"3.58","1.72","null","null","null","91.0","2903","6.4",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.06","null","null","null","null","null","null","null",39,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-09-14","95.0","-1.27","5.72","Trevor Bauer",571974,545333,"strikeout","called_strike",,,,,"12","John Ryan Murphy called out on strikes.  ","R","R","R","CIN","PIT","S",2,"null",3,2,2020,"-0.3","1.7","1.18","2.40","null","null","null",2,5,"Top","null","null",,,"571466",,"null",7.047646249876334,-138.07092532535563,-6.901771122465911,-5.221127636343458,32.55495339116196,-8.641373924894369,"3.18","1.49","null","null","null","95.0","2856","6.5",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.03","null","null","0.00",1,0,0,"null",32,"6","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2020-09-14","81.2","-1.62","5.43","Trevor Bauer",571974,545333,"null","ball",,,,,"14","null","R","R","R","CIN","PIT","B","null","null",2,2,2020,"1.4","-0.7","1.60","0.67","null","null","null",2,5,"Top","null","null",,,"571466",,"null",4.591250812705647,-118.11331553041849,-2.6214615509351473,11.599146367101786,26.811957415113252,-38.012406513191394,"3.12","1.47","null","null","null","80.7","2940","6.4",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.08","null","null","null","null","null","null","null",32,"5","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2020-09-14","82.3","-1.54","5.45","Trevor Bauer",571974,545333,"null","ball",,,,,"14","null","R","R","R","CIN","PIT","B","null","null",1,2,2020,"1.4","-0.5","2.76","-0.06","null","null","null",2,5,"Top","null","null",,,"571466",,"null",6.9897357256531025,-119.59429137197858,-4.8558916021373575,11.87470316767243,27.224398958378387,-36.0814721048429,"3.18","1.49","null","null","null","81.8","2981","6.4",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.08","null","null","null","null","null","null","null",32,"4","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-09-14","93.8","-1.35","5.65","Trevor Bauer",571974,545333,"null","called_strike",,,,,"3","null","R","R","R","CIN","PIT","S","null","null",1,1,2020,"-0.4","1.8","0.50","2.78","null","null","null",2,5,"Top","null","null",,,"571466",,"null",5.714880385869618,-136.33291312521433,-5.643745720346727,-6.569012437811605,33.55737118595022,-8.611049564038394,"3.18","1.49","null","null","null","93.6","2886","6.5",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.02","null","null","null","null","null","null","null",32,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"KC","2020-09-14","79.2","-1.28","6.00","Trevor Bauer",571974,545333,"null","ball",,,,,"11","null","R","R","R","CIN","PIT","B","null","null",0,1,2020,"0.8","-1.8","-0.08","3.42","null","null","null",2,5,"Top","null","null",,,"571466",,"null",1.0887115741959605,-115.04927599945297,4.604898818785414,6.893514561575541,25.942997249135917,-48.94605588040153,"3.15","1.47","null","null","null","78.0","2859","6.1",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.45","null","null","null","null","null","null","null",32,"2","Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Standard"
"FC","2020-09-14","84.1","-1.38","5.63","Trevor Bauer",571974,545333,"null","called_strike",,,,,"3","null","R","R","R","CIN","PIT","S","null","null",0,0,2020,"0.5","-0.3","0.58","2.99","null","null","null",2,5,"Top","null","null",,,"571466",,"null",3.563061936391428,-122.53110378574993,0.8099014160125311,4.372348606565946,21.892404654882327,-35.69766941195838,"3.22","1.51","null","null","null","84.6","2957","6.3",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.18","null","null","null","null","null","null","null",32,"1","Cutter",1,0,0,1,0,1,0,1,"Standard","Standard"
"KC","2020-09-14","80.2","-1.30","5.97","Trevor Bauer",657061,545333,"strikeout","called_strike",,,,,"1","Cole Tucker called out on strikes.  ","R","L","R","CIN","PIT","S",2,"null",1,2,2020,"0.7","-1.8","-0.48","3.06","null","null","null",1,5,"Top","null","null",,,"571466",,"null",0.4228193826762664,-116.50620385235712,3.9000126789785634,6.48773220873201,26.756874561061444,-49.78729603880757,"3.43","1.65","null","null","null","79.3","3130","6.3",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.22","null","null","0.00",1,0,0,"null",31,"4","Knuckle Curve",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"KC","2020-09-14","81.3","-1.29","5.91","Trevor Bauer",657061,545333,"null","ball",,,,,"14","null","R","L","R","CIN","PIT","B","null","null",0,2,2020,"0.6","-1.5","0.22","0.18","null","null","null",1,5,"Top","null","null",,,"571466",,"null",2.3097969497478466,-118.37940398916852,-3.238200057175445,4.705268797424408,25.02193682636559,-45.96454132710943,"3.48","1.65","null","null","null","81.0","3147","6.3",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.20","null","null","null","null","null","null","null",31,"3","Knuckle Curve",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2020-09-14","93.6","-1.53","5.56","Trevor Bauer",657061,545333,"null","foul",,,,,"11","null","R","L","R","CIN","PIT","S","null","null",0,1,2020,"-0.7","1.6","-0.05","3.59","null","null","null",1,5,"Top","null","null",,,"571466",,"null",5.452786342380445,-136.3009735883945,-2.894362606131566,-10.261544632813948,26.91484681719987,-11.940200212652337,"3.40","1.64","146","78.6","18","94.3","2764","6.4",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.08","null","null","null","null","null","null","null",31,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"SI","2020-09-14","92.3","-1.44","5.67","Trevor Bauer",657061,545333,"null","foul",,,,,"1","null","R","L","R","CIN","PIT","S","null","null",0,0,2020,"-1.1","1.8","-0.75","2.99","null","null","null",1,5,"Top","null","null",,,"571466",,"null",4.0689078354731,-134.25588929045372,-4.839068333321877,-13.68913854939145,31.65768044842765,-9.845642030987232,"3.40","1.64","243","74.4","35","92.1","2842","6.4",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.12","null","null","null","null","null","null","null",31,"1","Sinker",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"KC","2020-09-14","81.2","-1.32","5.90","Trevor Bauer",621028,545333,"strikeout","swinging_strike_blocked",,,,,"14","Kevin Newman strikes out swinging.  ","R","R","R","CIN","PIT","S",2,"null",1,2,2020,"0.6","-1.7","0.01","0.65","null","null","null",0,5,"Top","null","null",,,"571466",,"null",1.8652027544801544,-118.04996183978855,-1.7083664126364146,4.7760744667401855,29.988080358634413,-47.20985227977271,"3.12","1.50","null","null","null","79.9","3059","6.2",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.28","null","null","0.00",1,0,0,"null",30,"6","Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Strategic"
"KC","2020-09-14","80.1","-1.38","5.98","Trevor Bauer",621028,545333,"null","foul",,,,,"13","null","R","R","R","CIN","PIT","S","null","null",1,2,2020,"0.4","-1.5","-0.95","2.23","null","null","null",0,5,"Top","null","null",,,"571466",,"null",0.15326125967130438,-116.56463286002774,1.3855355158326592,3.7538052880942288,24.588362305179885,-46.50666401297494,"3.12","1.50","3","67.2","-38","79.6","2790","6.2",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.31","null","null","null","null","null","null","null",30,"5","Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-09-14","93.1","-1.21","5.79","Trevor Bauer",621028,545333,"null","foul",,,,,"3","null","R","R","R","CIN","PIT","S","null","null",1,2,2020,"-0.6","1.6","0.39","2.97","null","null","null",0,5,"Top","null","null",,,"571466",,"null",5.510909432962619,-135.426670065521,-5.059892507238572,-9.008978774421555,27.905713508463364,-11.278899608381495,"3.12","1.50","153","77.8","67","93.6","2668","6.5",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.04","null","null","null","null","null","null","null",30,"4","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2020-09-14","81.3","-1.62","5.46","Trevor Bauer",621028,545333,"null","ball",,,,,"14","null","R","R","R","CIN","PIT","B","null","null",0,2,2020,"1.1","-0.4","1.95","0.63","null","null","null",0,5,"Top","null","null",,,"571466",,"null",5.81679468497637,-118.14126141148289,-3.3130316624792107,9.245313504785214,26.061603287753538,-35.511775467148006,"3.13","1.51","null","null","null","80.9","2955","6.5",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.05","null","null","null","null","null","null","null",30,"3","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"KC","2020-09-14","78.0","-1.28","5.97","Trevor Bauer",621028,545333,"null","foul",,,,,"9","null","R","R","R","CIN","PIT","S","null","null",0,1,2020,"0.7","-1.6","0.35","1.67","null","null","null",0,5,"Top","null","null",,,"571466",,"null",2.300387477125732,-113.50626315270476,0.6089532488239335,5.131936656152057,23.44284085507276,-45.90326686170869,"3.12","1.50","null","null","null","77.6","2617","6.3",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.22","null","null","null","null","null","null","null",30,"2","Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Standard"
"FC","2020-09-14","84.4","-1.60","5.72","Trevor Bauer",621028,545333,"null","called_strike",,,,,"14","null","R","R","R","CIN","PIT","S","null","null",0,0,2020,"0.5","0.0","1.14","2.15","null","null","null",0,5,"Top","null","null",,,"571466",,"null",5.445827919107241,-123.02290740782672,-2.069512437292351,3.994790296182671,19.962154069915204,-31.991067269208667,"3.15","1.53","null","null","null","85.1","2983","6.3",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.24","null","null","null","null","null","null","null",30,"1","Cutter",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-09-14","95.1","-1.25","5.73","Trevor Bauer",668804,545333,"strikeout","swinging_strike",,,,,"5","Bryan Reynolds strikes out swinging.  ","R","L","R","CIN","PIT","S",2,"null",1,2,2020,"-0.6","1.8","-0.25","2.51","null","null","null",2,4,"Top","null","null",,,"571466",,"null",4.094346290728671,-138.29828993129163,-6.724185974039409,-9.246600170542811,33.627537216884015,-8.144298741521647,"3.13","1.56","null","null","null","94.8","2826","6.4",631588,545333,"571466","458015","519058","553993","676480","673451","669222","606157","54.12","null","null","0.00",1,0,0,"null",24,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
