"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2020-09-14","92.1","1.44","6.17","Clayton Kershaw",665487,477132,"null","called_strike",,,,,"7","null","R","R","L","SD","LAD","S","null","null",1,0,2020,"0.1","1.8","-0.46","1.99","null","null","null",0,1,"Bot","null","null",,,"605131",,"null",-5.0615830945434945,-133.76670363958704,-8.539858512560214,2.5319909878315983,30.904517276274444,-9.302239899618051,"3.94","1.88","null","null","null","91.9","2491","6.4",631061,477132,"605131","571970","666158","621458","621035","592626","641355","605141","54.09","null","null","null","null","null","null","null",5,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-09-14","91.8","1.52","6.17","Clayton Kershaw",665487,477132,"null","ball",,,,,"13","null","R","R","L","SD","LAD","B","null","null",0,0,2020,"0.1","1.8","-0.34","1.12","null","null","null",0,1,"Bot","null","null",,,"605131",,"null",-4.916877214112784,-133.2765887194968,-10.658782215470014,2.369029023850925,29.792823866373066,-9.077260054589845,"3.77","1.73","null","null","null","91.5","2500","6.3",631061,477132,"605131","571970","666158","621458","621035","592626","641355","605141","54.20","null","null","null","null","null","null","null",5,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-09-09","91.3","1.18","6.23","Clayton Kershaw",500871,477132,"field_out","hit_into_play",,,,,"2","Eduardo Escobar grounds out, shortstop Corey Seager to first baseman Cody Bellinger.  ","R","R","L","ARI","LAD","X",6,"ground_ball",1,1,2020,"-0.1","1.5","-0.09","2.78",605113,"null","null",2,5,"Bot","99.54","137.99",,,"669257",,"null",-2.967417029780304,-132.73194438331714,-6.0751409805014465,-0.6197468455660562,31.231181762377275,-12.919174348459533,"3.12","1.47","10","84.2","-17","91.2","2459","6.5",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.01","0.100","0.090","0.00",1,0,0,2,45,"3","4-Seam Fastball",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"CU","2020-09-09","74.8","0.94","6.44","Clayton Kershaw",500871,477132,"null","blocked_ball",,,,,"13","null","R","R","L","ARI","LAD","B","null","null",0,1,2020,"-0.3","-1.5","-0.27","0.27",605113,"null","null",2,5,"Bot","null","null",,,"669257",,"null",-1.9091524282790842,-108.75009183648183,-2.7237621657967375,-2.1445943201392894,23.383970222558762,-43.45921860713474,"2.95","1.38","null","null","null","74.1","2732","6.3",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.17","null","null","null","null","null","null","null",45,"2","Curveball",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"FF","2020-09-09","92.4","1.33","6.29","Clayton Kershaw",500871,477132,"null","called_strike",,,,,"3","null","R","R","L","ARI","LAD","S","null","null",0,0,2020,"0.1","1.8","0.45","3.00",605113,"null","null",2,5,"Bot","null","null",,,"669257",,"null",-2.373879226932042,-134.33219786865328,-6.3836533366455575,1.2131969050187452,32.86207824128227,-9.550752795911665,"3.08","1.40","null","null","null","92.2","2574","6.5",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.01","null","null","null","null","null","null","null",45,"1","4-Seam Fastball",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"FF","2020-09-09","92.3","1.21","6.27","Clayton Kershaw",572233,477132,"strikeout","swinging_strike",,,,,"12","Christian Walker strikes out swinging.  ","R","R","L","ARI","LAD","S",2,"null",2,2,2020,"-0.3","1.6","0.90","3.19",605113,"null","null",1,5,"Bot","null","null",,,"669257",,"null",-0.0445094501775222,-134.24226095352427,-5.455181423520552,-4.083733242970739,32.298891555470234,-11.824815557761264,"3.36","1.55","null","null","null","92.1","2547","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.07","null","null","0.00",1,0,0,"null",44,"8","4-Seam Fastball",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"SL","2020-09-09","89.6","1.20","6.28","Clayton Kershaw",572233,477132,"null","foul",,,,,"13","null","R","R","L","ARI","LAD","S","null","null",2,2,2020,"-0.2","1.0","-1.42","1.64",605113,"null","null",1,5,"Bot","null","null",,,"669257",,"null",-6.029070098074939,-130.14853695378108,-7.526834877857128,-0.9964538926174497,29.757677021547163,-19.428518055448084,"3.36","1.55","24","70.4","-2","89.5","2732","6.5",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","53.97","null","null","null","null","null","null","null",44,"7","Slider",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"SL","2020-09-09","88.8","1.29","6.28","Clayton Kershaw",572233,477132,"null","foul",,,,,"8","null","R","R","L","ARI","LAD","S","null","null",2,2,2020,"-0.3","0.9","-0.25","1.68",605113,"null","null",1,5,"Bot","null","null",,,"669257",,"null",-3.1447145099596283,-129.0335614132887,-7.098783990504901,-2.6398375900702917,29.60041257536109,-20.382696281306774,"3.36","1.55","5","95.5","-24","88.4","2687","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.12","null","null","null","null","null","null","null",44,"6","Slider",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"FF","2020-09-09","92.1","1.15","6.24","Clayton Kershaw",572233,477132,"null","ball",,,,,"13","null","R","R","L","ARI","LAD","B","null","null",1,2,2020,"-0.2","1.6","-1.04","2.18",605113,"null","null",1,5,"Bot","null","null",,,"669257",,"null",-5.252193289432691,-133.80380324732718,-7.9020240709611915,-0.528964928310975,33.143148958355106,-11.346970457199204,"3.35","1.55","null","null","null","91.9","2559","6.6",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","53.89","null","null","null","null","null","null","null",44,"5","4-Seam Fastball",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"CU","2020-09-09","75.1","0.94","6.53","Clayton Kershaw",572233,477132,"null","foul",,,,,"2","null","R","R","L","ARI","LAD","S","null","null",1,2,2020,"-0.3","-1.4","0.23","2.93",605113,"null","null",1,5,"Bot","null","null",,,"669257",,"null",-0.9098719015292315,-109.26870282158923,2.2694529875121385,-2.332739937576257,22.848332596521097,-43.68771252435514,"3.36","1.55","266","82.7","33","74.6","2735","6.3",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.16","null","null","null","null","null","null","null",44,"4","Curveball",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"SL","2020-09-09","89.3","1.36","6.26","Clayton Kershaw",572233,477132,"null","swinging_strike",,,,,"7","null","R","R","L","ARI","LAD","S","null","null",1,1,2020,"-0.4","0.7","-0.78","2.04",605113,"null","null",1,5,"Bot","null","null",,,"669257",,"null",-4.374575769435288,-129.7993068795276,-5.734420374855612,-3.7543809676048077,30.94066815821387,-23.413307556885133,"3.36","1.55","null","null","null","89.0","2704","6.5",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.00","null","null","null","null","null","null","null",44,"3","Slider",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"SL","2020-09-09","88.2","1.17","6.37","Clayton Kershaw",572233,477132,"null","foul",,,,,"8","null","R","R","L","ARI","LAD","S","null","null",1,0,2020,"-0.3","0.9","-0.10","1.97",605113,"null","null",1,5,"Bot","null","null",,,"669257",,"null",-2.4182283747826325,-128.34863911783026,-6.363294008977947,-3.032528796313766,29.161436033540255,-21.43267446537428,"3.36","1.55","4","95.2","-28","88.3","2663","6.6",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","53.94","null","null","null","null","null","null","null",44,"2","Slider",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"CU","2020-09-09","72.3","1.00","6.57","Clayton Kershaw",572233,477132,"null","ball",,,,,"12","null","R","R","L","ARI","LAD","B","null","null",0,0,2020,"-0.6","-1.4","1.69","5.91",605113,"null","null",1,5,"Bot","null","null",,,"669257",,"null",2.3709377224918686,-104.65921001230068,8.603418168790142,-4.8351571974665095,21.272144767425132,-44.238829399040625,"3.32","1.55","null","null","null","70.9","2671","5.9",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.58","null","null","null","null","null","null","null",44,"1","Curveball",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"CU","2020-09-09","76.4","0.97","6.43","Clayton Kershaw",605113,477132,"double","hit_into_play_score",,,,,"14","Nick Ahmed doubles (8) on a line drive to right fielder Mookie Betts.   Tim Locastro scores.    Nick Ahmed to 3rd.  Nick Ahmed advances to 3rd, on a fielding error by right fielder Mookie Betts.  Nick Ahmed advances to 3rd, on a throwing error by right fielder Mookie Betts.  ","R","R","L","ARI","LAD","X",9,"line_drive",0,2,2020,"-0.1","-1.3","0.65","0.92","null","null",641796,1,5,"Bot","189.62","124.96",,,"669257",,"null",-0.48004131334332634,-111.20819215148803,-2.102388764130012,-0.7581364583516624,23.430826517694655,-42.62059090800407,"3.61","1.77","237","79.7","21","76.1","2634","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.05","0.871","0.784","1.25",1,1,1,4,43,"3","Curveball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"FF","2020-09-09","90.1","1.29","6.33","Clayton Kershaw",605113,477132,"null","swinging_strike",,,,,"1","null","R","R","L","ARI","LAD","S","null","null",0,1,2020,"-0.4","1.2","-0.36","3.36","null","null",641796,1,5,"Bot","null","null",,,"669257",,"null",-3.34284935702906,-131.1719278874891,-4.004847134407781,-3.3500598611861165,29.998790559144737,-17.370864173007345,"3.61","1.77","null","null","null","90.0","2754","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.11","null","null","null","null","null","null","null",43,"2","4-Seam Fastball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"FF","2020-09-09","92.2","1.34","6.22","Clayton Kershaw",605113,477132,"null","foul",,,,,"11","null","R","R","L","ARI","LAD","S","null","null",0,0,2020,"0.1","1.9","-0.25","3.87","null","null",641796,1,5,"Bot","null","null",,,"669257",,"null",-4.270739726396372,-133.98218780950594,-4.262085669916807,2.241126417732654,34.04475193942252,-8.3336520176583,"3.61","1.77","239","74.0","33","91.5","2545","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.14","null","null","null","null","null","null","null",43,"1","4-Seam Fastball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"FF","2020-09-09","91.1","1.34","6.30","Clayton Kershaw",641796,477132,"field_error","hit_into_play_no_out",,,,,"2","D-backs challenged (play at 1st), call on the field was upheld: Tim Locastro reaches on a throwing error by shortstop Corey Seager.  ","R","R","L","ARI","LAD","X",6,"ground_ball",0,2,2020,"0.1","1.8","0.08","2.94","null","null","null",1,5,"Bot","99.64","154.03",,,"669257",,"null",-3.300548061582092,-132.46912979249194,-6.2524196004837185,1.6137751857527265,33.113927956944806,-10.194858436220173,"3.26","1.58","18","91.6","-9","90.4","2530","6.3",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.22","0.143","0.129","0.90",1,0,0,2,42,"3","4-Seam Fastball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"CU","2020-09-09","74.4","1.18","6.46","Clayton Kershaw",641796,477132,"null","called_strike",,,,,"7","null","R","R","L","ARI","LAD","S","null","null",0,1,2020,"-0.3","-1.3","-0.36","1.66","null","null","null",1,5,"Bot","null","null",,,"669257",,"null",-2.6267965088008887,-108.20696215112531,-0.15280761349591443,-1.7776284854010054,22.598097103517087,-42.62467291038914,"3.23","1.58","null","null","null","73.7","2689","6.2",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.25","null","null","null","null","null","null","null",42,"2","Curveball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"FF","2020-09-09","93.3","1.56","6.21","Clayton Kershaw",641796,477132,"null","called_strike",,,,,"5","null","R","R","L","ARI","LAD","S","null","null",0,0,2020,"0.4","1.9","0.17","2.55","null","null","null",1,5,"Bot","null","null",,,"669257",,"null",-4.460563559874842,-135.58457874126265,-7.658720795291796,6.006048907257642,33.842114416881735,-7.8183330764374155,"3.29","1.60","null","null","null","92.9","2666","6.5",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.03","null","null","null","null","null","null","null",42,"1","4-Seam Fastball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"FF","2020-09-09","91.4","1.40","6.21","Clayton Kershaw",445055,477132,"field_out","hit_into_play",,,,,"13","Jon Jay lines out to left fielder Enrique Hernandez.  ","R","L","L","ARI","LAD","X",7,"line_drive",1,2,2020,"0.0","1.9","-0.52","1.23","null","null","null",0,5,"Bot","64.97","112.88",,,"669257",,"null",-4.895199404157485,-132.56115948502497,-10.52561036800208,1.5190515109072584,32.34650978437376,-8.202373316923914,"3.50","1.60","252","78.1","27","90.8","2612","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.09","0.336","0.302","0.00",1,0,0,3,41,"4","4-Seam Fastball",3,4,3,4,4,3,3,4,"Infield shift","Strategic"
"CU","2020-09-09","74.4","1.23","6.31","Clayton Kershaw",445055,477132,"null","ball",,,,,"13","null","R","L","L","ARI","LAD","B","null","null",0,2,2020,"-0.5","-1.4","-0.34","-0.09","null","null","null",0,5,"Bot","null","null",,,"669257",,"null",-2.431268007721808,-108.28639302598509,-3.3436184152457686,-3.0502922994660056,22.188291941610863,-42.563403612337446,"3.25","1.45","null","null","null","74.2","2734","6.5",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","53.97","null","null","null","null","null","null","null",41,"3","Curveball",3,4,3,4,4,3,3,4,"Infield shift","Strategic"
"FF","2020-09-09","90.6","1.35","6.27","Clayton Kershaw",445055,477132,"null","foul",,,,,"8","null","R","L","L","ARI","LAD","S","null","null",0,1,2020,"-0.1","1.8","0.08","2.14","null","null","null",0,5,"Bot","null","null",,,"669257",,"null",-2.9009792019236573,-131.60801209911202,-8.140229493901561,-0.8280949950988126,31.328299025575056,-9.793990716689564,"3.50","1.60","234","79.1","51","90.3","2538","6.5",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.02","null","null","null","null","null","null","null",41,"2","4-Seam Fastball",3,4,3,4,4,3,3,4,"Strategic","Strategic"
"FF","2020-09-09","90.6","1.57","6.22","Clayton Kershaw",445055,477132,"null","called_strike",,,,,"8","null","R","L","L","ARI","LAD","S","null","null",0,0,2020,"-0.1","1.8","-0.18","1.86","null","null","null",0,5,"Bot","null","null",,,"669257",,"null",-4.0946914459317085,-131.562864066424,-8.634668876271814,-0.4368865539829334,32.3147705886966,-10.069741185971766,"3.47","1.60","null","null","null","90.1","2548","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.07","null","null","null","null","null","null","null",41,"1","4-Seam Fastball",3,4,3,4,4,3,3,4,"Strategic","Strategic"
"FF","2020-09-09","92.0","1.38","6.25","Clayton Kershaw",608348,477132,"field_out","hit_into_play",,,,,"1","Carson Kelly pops out softly to first baseman Cody Bellinger in foul territory.  ","R","R","L","ARI","LAD","X",3,"popup",1,2,2020,"0.0","1.7","-0.54","3.40","null","null","null",2,4,"Bot","180.35","153.27",,,"669257",,"null",-4.815151088340236,-133.84101455084618,-4.926200466099197,0.7519472965357403,31.0362345221349,-11.51807355267123,"3.47","1.59","171","65.1","57","91.7","2623","6.3",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.18","0.021","0.019","0.00",1,0,0,3,37,"4","4-Seam Fastball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"CU","2020-09-09","74.0","1.07","6.44","Clayton Kershaw",608348,477132,"null","called_strike",,,,,"2","null","R","R","L","ARI","LAD","S","null","null",1,1,2020,"-0.5","-1.4","0.04","2.83","null","null","null",2,4,"Bot","null","null",,,"669257",,"null",-1.2501450973815744,-107.66458289156617,2.3641112228048384,-3.4836441186942815,20.912367438225676,-43.3848442484016,"3.24","1.50","null","null","null","73.6","2543","6.3",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.22","null","null","null","null","null","null","null",37,"3","Curveball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"SL","2020-09-09","87.0","1.61","6.20","Clayton Kershaw",608348,477132,"null","called_strike",,,,,"3","null","R","R","L","ARI","LAD","S","null","null",1,0,2020,"-0.5","0.7","0.49","2.81","null","null","null",2,4,"Bot","null","null",,,"669257",,"null",-1.7484358239035498,-126.65778208804522,-3.4768260773244255,-4.533065848591096,26.547350650330014,-23.652288830657074,"3.21","1.52","null","null","null","87.0","2638","6.3",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.21","null","null","null","null","null","null","null",37,"2","Slider",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"FF","2020-09-09","91.4","1.58","6.28","Clayton Kershaw",608348,477132,"null","ball",,,,,"12","null","R","R","L","ARI","LAD","B","null","null",0,0,2020,"0.1","1.6","0.82","4.76","null","null","null",2,4,"Bot","null","null",,,"669257",,"null",-2.1328515320200183,-132.99396979649032,-1.4543764792794724,1.7547253677471026,31.80710143454894,-12.7104257956527,"3.23","1.52","null","null","null","91.1","2589","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.11","null","null","null","null","null","null","null",37,"1","4-Seam Fastball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"CU","2020-09-09","74.8","1.16","6.39","Clayton Kershaw",662139,477132,"strikeout","swinging_strike",,,,,"7","Daulton Varsho strikes out swinging.  ","R","L","L","ARI","LAD","S",2,"null",0,2,2020,"-0.5","-1.2","-0.50","1.62","null","null","null",1,4,"Bot","null","null",,,"669257",,"null",-2.5722760121824124,-108.85372999032359,-0.3482311371302469,-3.1900419506340545,22.42543191615282,-42.089137309045825,"3.01","1.41","null","null","null","74.3","2533","6.3",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.17","null","null","0.00",1,0,0,"null",36,"3","Curveball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"CU","2020-09-09","74.9","1.22","6.37","Clayton Kershaw",662139,477132,"null","swinging_strike",,,,,"13","null","R","L","L","ARI","LAD","S","null","null",0,1,2020,"-0.5","-1.4","-0.49","0.61","null","null","null",1,4,"Bot","null","null",,,"669257",,"null",-2.6080361956391798,-108.95463654913495,-2.1665401176545096,-3.584264545772263,23.06880827208941,-42.58715772141158,"3.01","1.41","null","null","null","74.3","2593","6.3",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.16","null","null","null","null","null","null","null",36,"2","Curveball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"FF","2020-09-09","91.9","1.48","6.22","Clayton Kershaw",662139,477132,"null","foul",,,,,"8","null","R","L","L","ARI","LAD","S","null","null",0,0,2020,"0.2","1.7","-0.05","1.88","null","null","null",1,4,"Bot","null","null",,,"669257",,"null",-4.299636845061399,-133.50119202175202,-8.74592822181319,3.2687012576873307,31.281726551416853,-10.519020971077543,"3.01","1.41","278","86.2","41","91.8","2643","6.6",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","53.95","null","null","null","null","null","null","null",36,"1","4-Seam Fastball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"SL","2020-09-09","88.9","1.50","6.33","Clayton Kershaw",621500,477132,"field_out","hit_into_play",,,,,"5","Wyatt Mathisen flies out to right fielder Mookie Betts.  ","R","R","L","ARI","LAD","X",9,"fly_ball",2,2,2020,"-0.2","0.9","0.17","2.12","null","null","null",0,4,"Bot","192.04","66.04",,,"669257",,"null",-2.9507601410824496,-129.43680674164312,-6.1732089470842935,-1.1164263650537922,27.384313028831134,-20.846665887686058,"3.37","1.53","351","95.6","38","88.9","2740","6.3",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.24","0.186","0.312","0.00",1,0,0,3,35,"5","Slider",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"CU","2020-09-09","74.7","1.24","6.45","Clayton Kershaw",621500,477132,"null","ball",,,,,"14","null","R","R","L","ARI","LAD","B","null","null",1,2,2020,"-0.2","-1.3","0.14","0.14","null","null","null",0,4,"Bot","null","null",,,"669257",,"null",-1.9582429083040773,-108.6592057161141,-3.402803658887763,-0.9101766045908128,22.562573578956968,-41.73293513105564,"3.44","1.62","null","null","null","73.9","2668","6.2",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.35","null","null","null","null","null","null","null",35,"4","Curveball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"SL","2020-09-09","87.6","1.51","6.35","Clayton Kershaw",621500,477132,"null","foul",,,,,"7","null","R","R","L","ARI","LAD","S","null","null",1,1,2020,"-0.3","1.0","-0.34","2.09","null","null","null",0,4,"Bot","null","null",,,"669257",,"null",-3.8527641275325633,-127.44752608050251,-6.165301909357817,-2.3862880885342226,26.882653464070682,-20.517707749016896,"3.37","1.53","136","59.4","60","87.7","2701","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.10","null","null","null","null","null","null","null",35,"3","Slider",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"SL","2020-09-09","88.3","1.40","6.33","Clayton Kershaw",621500,477132,"null","ball",,,,,"13","null","R","R","L","ARI","LAD","B","null","null",0,1,2020,"-0.2","1.0","-1.07","1.80","null","null","null",0,4,"Bot","null","null",,,"669257",,"null",-5.686801572365714,-128.30486437064903,-7.0862426360515025,-0.5331954322668493,28.159376370228852,-19.363269688803985,"3.46","1.61","null","null","null","88.2","2686","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.07","null","null","null","null","null","null","null",35,"2","Slider",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"FF","2020-09-09","91.5","1.54","6.32","Clayton Kershaw",621500,477132,"null","called_strike",,,,,"2","null","R","R","L","ARI","LAD","S","null","null",0,0,2020,"0.2","1.9","0.12","2.66","null","null","null",0,4,"Bot","null","null",,,"669257",,"null",-3.9486682158329645,-132.91530121439425,-7.433145391247816,2.9756047772053202,32.00601458585149,-7.905542930734918,"3.11","1.48","null","null","null","90.9","2525","6.3",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.20","null","null","null","null","null","null","null",35,"1","4-Seam Fastball",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"SL","2020-09-09","86.9","1.90","6.14","Clayton Kershaw",668942,477132,"field_out","hit_into_play",,,,,"7","Josh Rojas grounds out softly, first baseman Cody Bellinger to pitcher Clayton Kershaw.  ","R","L","L","ARI","LAD","X",3,"ground_ball",0,2,2020,"-0.4","0.7","-0.39","1.98","null","null","null",2,3,"Bot","158.58","147.64",,,"669257",,"null",-4.6061752631694315,-126.54158481473151,-5.277370477745267,-3.7391880682987226,25.146233108520804,-23.690410462319115,"3.39","1.60","4","66.0","-29","87.2","2557","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.12","0.029","0.026","0.00",1,0,0,2,27,"3","Slider",3,2,3,2,2,3,3,2,"Infield shift","Standard"
"SL","2020-09-09","86.4","1.59","6.22","Clayton Kershaw",668942,477132,"null","called_strike",,,,,"7","null","R","L","L","ARI","LAD","S","null","null",0,1,2020,"-0.4","0.7","-0.83","2.13","null","null","null",2,3,"Bot","null","null",,,"669257",,"null",-5.006841164984585,-125.72348933765389,-5.048858258240551,-2.8916419291281623,25.04222017315588,-23.46577126288943,"3.51","1.60","null","null","null","86.4","2556","6.3",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.24","null","null","null","null","null","null","null",27,"2","Slider",3,2,3,2,2,3,3,2,"Infield shift","Standard"
"FF","2020-09-09","92.0","1.53","6.28","Clayton Kershaw",668942,477132,"null","called_strike",,,,,"2","null","R","L","L","ARI","LAD","S","null","null",0,0,2020,"0.3","1.6","0.09","3.26","null","null","null",2,3,"Bot","null","null",,,"669257",,"null",-4.2244122516103735,-133.76372855982945,-5.309429108504377,4.095633135129538,31.966537710739132,-11.71872088155307,"3.56","1.60","null","null","null","91.8","2444","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.07","null","null","null","null","null","null","null",27,"1","4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shift","Standard"
"FF","2020-09-09","92.2","1.53","6.30","Clayton Kershaw",500871,477132,"field_out","hit_into_play",,,,,"4","Eduardo Escobar flies out to right fielder Mookie Betts.  ","R","R","L","ARI","LAD","X",9,"fly_ball",0,0,2020,"0.2","1.7","-0.44","2.35","null","null","null",1,3,"Bot","184.35","120.95",,,"669257",,"null",-5.461998352702223,-133.87255150312998,-7.843568707609413,3.823167214912158,32.95592835417034,-10.19269445779957,"3.12","1.47","233","78.9","49","91.7","2519","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.06","0.036","0.039","0.00",1,0,0,3,26,"1","4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shift","Standard"
"FF","2020-09-09","91.9","1.42","6.35","Clayton Kershaw",572233,477132,"field_out","hit_into_play",,,,,"2","Christian Walker flies out to right fielder Mookie Betts.  ","R","R","L","ARI","LAD","X",9,"fly_ball",1,1,2020,"0.3","1.7","-0.15","3.25","null","null","null",0,3,"Bot","194.99","124.05",,,"669257",,"null",-4.579883030621386,-133.5589159384131,-5.559537985448847,4.504820874936519,32.57980148027784,-11.040818740269957,"3.36","1.55","242","87.4","54","91.2","2536","6.3",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.24","0.014","0.019","0.00",1,0,0,3,25,"3","4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shift","Standard"
"CU","2020-09-09","75.2","1.11","6.42","Clayton Kershaw",572233,477132,"null","ball",,,,,"7","null","R","R","L","ARI","LAD","B","null","null",0,1,2020,"-0.5","-1.2","-0.60","1.50","null","null","null",0,3,"Bot","null","null",,,"669257",,"null",-2.641804278005353,-109.43011400272691,-0.7238499722238897,-3.4214282148379023,22.95531387161421,-42.16040975317419,"3.34","1.55","null","null","null","74.5","2543","6.2",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.32","null","null","null","null","null","null","null",25,"2","Curveball",3,2,3,2,2,3,3,2,"Infield shift","Standard"
"FF","2020-09-09","91.8","1.58","6.23","Clayton Kershaw",572233,477132,"null","foul",,,,,"5","null","R","R","L","ARI","LAD","S","null","null",0,0,2020,"0.0","1.8","-0.17","2.51","null","null","null",0,3,"Bot","null","null",,,"669257",,"null",-4.520165145600556,-133.4166624540403,-7.304458549531371,1.5293759303643149,31.721947146134326,-9.848317297111372,"3.36","1.55","193","78.5","60","91.5","2585","6.4",630221,477132,"669257","641355","666158","571970","608369","571771","572041","605141","54.06","null","null","null","null","null","null","null",25,"1","4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shift","Standard"
