"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FC","2020-09-17","88.3","-1.20","5.76","Shane Bieber",670623,669456,"null","ball",,,,,"12","null","R","R","R","DET","CLE","B","null","null",0,0,2020,"0.3","0.7","0.58","3.86","null","null","null",0,3,"Bot","null","null",,,"547379",,"null",3.760895878715577,-128.68177663126303,-0.10969888290340934,2.5110662168954767,23.27798894730679,-24.2610375387125,"3.12","1.47","null","null","null","89.4","2493","6.6",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.91","null","null","null","null","null","null","null",18,"1","Cutter",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-17","94.8","-0.89","5.70","Shane Bieber",519222,669456,"strikeout","called_strike",,,,,"12","Austin Romine called out on strikes.  ","R","R","R","DET","CLE","S",2,"null",1,2,2020,"-0.9","1.4","0.89","2.59","null","null",593528,2,2,"Bot","null","null",,,"547379",,"null",6.7232025688818,-137.77486166700865,-5.701287832117182,-13.228923007167745,31.048459749270265,-12.646333317072557,"3.47","1.65","null","null","null","95.1","2344","6.5",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.95","null","null","0.00",1,0,0,"null",14,"4","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Strategic"
"FF","2020-09-17","93.8","-1.08","5.68","Shane Bieber",519222,669456,"null","foul",,,,,"12","null","R","R","R","DET","CLE","S","null","null",1,1,2020,"-0.8","1.4","0.10","4.30","null","null",593528,2,2,"Bot","null","null",,,"547379",,"null",4.737303052523788,-136.6070626003337,-0.997363237799306,-10.52349083956174,30.75609030902068,-14.276228681567924,"3.33","1.54","156","79.2","69","94.1","2214","6.5",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.04","null","null","null","null","null","null","null",14,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Strategic"
"FF","2020-09-17","94.3","-1.07","5.71","Shane Bieber",519222,669456,"null","swinging_strike",,,,,"11","null","R","R","R","DET","CLE","S","null","null",1,0,2020,"-0.8","1.6","-0.14","3.54","null","null",593528,2,2,"Bot","null","null",,,"547379",,"null",4.206458678336478,-137.1880636099655,-3.5411512940200676,-11.01018763280328,33.067679429552015,-11.03704867967854,"3.33","1.54","null","null","null","94.3","2336","6.5",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.98","null","null","null","null","null","null","null",14,"2","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Strategic"
"FC","2020-09-17","89.6","-1.24","5.74","Shane Bieber",519222,669456,"null","ball",,,,,"11","null","R","R","R","DET","CLE","B","null","null",0,0,2020,"0.0","0.8","-0.16","4.00","null","null",593528,2,2,"Bot","null","null",,,"547379",,"null",2.72041493077452,-130.55571599420335,0.008903904093635617,-0.7233003241909921,25.39808601572428,-23.527994398371867,"3.53","1.58","null","null","null","90.1","2543","6.4",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.13","null","null","null","null","null","null","null",14,"1","Cutter",0,1,0,1,1,0,0,1,"Standard","Strategic"
"FC","2020-09-17","90.6","-1.21","5.70","Shane Bieber",593528,669456,"single","hit_into_play_no_out",,,,,"9","Jorge Bonifacio singles on a fly ball to right fielder Tyler Naquin.  ","R","R","R","DET","CLE","X",9,"fly_ball",0,0,2020,"0.0","0.8","0.56","2.03","null","null","null",2,2,"Bot","161.84","105.73",,,"547379",,"null",4.446912328338212,-131.9145531993574,-5.045419270563853,-0.8082957488753892,25.108028212496666,-21.94635832253694,"3.24","1.61","232","71.1","34","91.6","2758","6.7",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.85","0.550","0.495","0.90",1,1,0,3,13,"1","Cutter",0,1,0,1,1,0,0,1,"Standard","Standard"
"KC","2020-09-17","84.6","-1.18","5.68","Shane Bieber",592348,669456,"strikeout","swinging_strike",,,,,"14","Niko Goodrum strikes out swinging.  ","R","L","R","DET","CLE","S",2,"null",0,2,2020,"0.4","-1.0","0.24","1.29","null","null","null",1,2,"Bot","null","null",,,"547379",,"null",2.5351077982934074,-123.2024844796516,-1.747564837360516,3.478646140912059,27.456109397872332,-42.498074440313836,"3.62","1.68","null","null","null","84.7","2453","6.6",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.89","null","null","0.00",1,0,0,"null",12,"5","Knuckle Curve",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2020-09-17","94.4","-1.14","5.68","Shane Bieber",592348,669456,"null","foul",,,,,"11","null","R","L","R","DET","CLE","S","null","null",0,2,2020,"-1.0","1.4","-1.37","3.39","null","null","null",1,2,"Bot","null","null",,,"547379",,"null",1.570397469223804,-137.59102067923922,-3.5436688461916006,-12.610828370787052,29.400636061052218,-13.289107266459146,"3.62","1.68","239","75.9","28","95.5","2291","6.7",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.77","null","null","null","null","null","null","null",12,"4","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2020-09-17","94.6","-1.03","5.65","Shane Bieber",592348,669456,"null","foul",,,,,"11","null","R","L","R","DET","CLE","S","null","null",0,2,2020,"-0.7","1.4","-1.09","3.16","null","null","null",1,2,"Bot","null","null",,,"547379",,"null",1.4210215347295976,-137.81959776766513,-4.143892421758209,-9.339994172279317,27.000901179546606,-12.959650036599122,"3.62","1.68","276","84.7","40","95.7","2366","6.6",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.93","null","null","null","null","null","null","null",12,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2020-09-17","94.5","-1.18","5.64","Shane Bieber",592348,669456,"null","called_strike",,,,,"7","null","R","L","R","DET","CLE","S","null","null",0,1,2020,"-0.8","1.5","-0.72","2.16","null","null","null",1,2,"Bot","null","null",,,"547379",,"null",3.0441198598164187,-137.52855873534656,-6.803640616032586,-11.128309364232285,28.10569436189039,-11.74124780174627,"3.61","1.80","null","null","null","95.2","2363","6.5",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.98","null","null","null","null","null","null","null",12,"2","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CH","2020-09-17","90.1","-1.26","5.66","Shane Bieber",592348,669456,"null","called_strike",,,,,"14","null","R","L","R","DET","CLE","S","null","null",0,0,2020,"-1.3","0.3","0.13","1.47","null","null","null",1,2,"Bot","null","null",,,"547379",,"null",6.3142061815160835,-131.0935770200977,-5.067274945191636,-16.65411920800046,24.36106841258517,-28.3987258853317,"3.75","1.80","null","null","null","90.8","1716","6.5",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.03","null","null","null","null","null","null","null",12,"1","Changeup",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2020-09-17","94.6","-1.11","5.68","Shane Bieber",600869,669456,"field_out","hit_into_play",,,,,"5","Jeimer Candelario flies out to center fielder Oscar Mercado.  ","R","L","R","DET","CLE","X",8,"fly_ball",2,2,2020,"-0.6","1.6","-0.16","2.78","null","null","null",0,2,"Bot","100.49","73.26",,,"547379",,"null",3.9509211130769053,-137.7387580502517,-5.6305290659343346,-9.127821966399136,28.087401218271744,-10.22935290862265,"3.42","1.65","306","98.2","41","95.6","2344","6.7",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.85","0.093","0.159","0.00",1,0,0,3,11,"5","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Strategic"
"KC","2020-09-17","84.3","-1.07","5.71","Shane Bieber",600869,669456,"null","swinging_strike",,,,,"14","null","R","L","R","DET","CLE","S","null","null",2,1,2020,"0.8","-1.0","1.04","1.56","null","null","null",0,2,"Bot","null","null",,,"547379",,"null",3.254727590700252,-122.76372328339366,-1.3264978363113562,7.911395541158213,23.930333775688702,-42.20825354699971,"3.42","1.65","null","null","null","84.7","2175","6.5",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.03","null","null","null","null","null","null","null",11,"4","Knuckle Curve",0,1,0,1,1,0,0,1,"Infield shift","Strategic"
"KC","2020-09-17","83.6","-1.14","5.74","Shane Bieber",600869,669456,"null","called_strike",,,,,"4","null","R","L","R","DET","CLE","S","null","null",2,0,2020,"0.9","-1.0","-0.57","2.65","null","null","null",0,2,"Bot","null","null",,,"547379",,"null",-0.4751069428838891,-121.73761193138346,1.2589261079722465,9.038472922042713,23.93398161597339,-42.481575127528004,"3.42","1.69","null","null","null","83.6","2245","6.2",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.26","null","null","null","null","null","null","null",11,"3","Knuckle Curve",0,1,0,1,1,0,0,1,"Infield shift","Strategic"
"KC","2020-09-17","83.8","-1.16","5.69","Shane Bieber",600869,669456,"null","ball",,,,,"14","null","R","L","R","DET","CLE","B","null","null",1,0,2020,"1.1","-1.0","0.83","1.49","null","null","null",0,2,"Bot","null","null",,,"547379",,"null",2.47961122571207,-121.99808769272292,-1.2862686877004879,10.182708536716886,25.774325044315535,-42.02765254693601,"3.42","1.67","null","null","null","83.7","2180","6.4",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.11","null","null","null","null","null","null","null",11,"2","Knuckle Curve",0,1,0,1,1,0,0,1,"Infield shift","Strategic"
"CH","2020-09-17","89.1","-1.26","5.65","Shane Bieber",600869,669456,"null","ball",,,,,"11","null","R","L","R","DET","CLE","B","null","null",0,0,2020,"-1.3","0.9","-0.72","5.34","null","null","null",0,2,"Bot","null","null",,,"547379",,"null",4.0061743748870535,-129.75169149618267,3.3314833925324217,-15.285199970278873,24.130300435532433,-22.86507534496262,"3.42","1.70","null","null","null","89.7","1937","6.4",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.13","null","null","null","null","null","null","null",11,"1","Changeup",0,1,0,1,1,0,0,1,"Infield shift","Strategic"
"FF","2020-09-17","94.4","-1.08","5.69","Shane Bieber",408234,669456,"field_out","hit_into_play",,,,,"11","Miguel Cabrera flies out to center fielder Oscar Mercado.  ","R","R","R","DET","CLE","X",8,"fly_ball",3,2,2020,"-1.0","1.5","-0.55","3.65","null","null","null",2,1,"Bot","124.28","85.38",,,"547379",,"null",3.5467306402077154,-137.49104663771516,-2.9839505026002744,-13.036549724367406,31.168680763550306,-12.669488614482564,"3.53","1.73","272","97.0","49","95.1","2311","6.7",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.81","0.000","0.000","0.00",1,0,0,3,7,"6","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FC","2020-09-17","89.7","-1.20","5.73","Shane Bieber",408234,669456,"null","swinging_strike",,,,,"2","null","R","R","R","DET","CLE","S","null","null",3,1,2020,"0.2","0.8","0.23","3.37","null","null","null",2,1,"Bot","null","null",,,"547379",,"null",3.0473330800616716,-130.67543535140328,-1.7042627186945607,2.0421403149768844,24.58799255458642,-22.26086327073211,"3.53","1.73","6","null","null","90.3","2368","6.4",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.14","null","null","null","null","null","null","null",7,"5","Cutter",0,1,0,1,1,0,0,1,"Standard","Standard"
"SL","2020-09-17","85.4","-1.09","5.66","Shane Bieber",408234,669456,"null","ball",,,,,"14","null","R","R","R","DET","CLE","B","null","null",2,1,2020,"0.0","0.0","1.84","1.48","null","null","null",2,1,"Bot","null","null",,,"547379",,"null",6.960395867507966,-124.34672676193419,-3.7222494596949227,-1.3718425167075239,21.585783254399377,-31.438724225189368,"3.53","1.77","null","null","null","86.2","2516","6.4",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.05","null","null","null","null","null","null","null",7,"4","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"FC","2020-09-17","91.0","-1.18","5.71","Shane Bieber",408234,669456,"null","foul",,,,,"14","null","R","R","R","DET","CLE","S","null","null",2,0,2020,"0.0","0.8","0.89","1.71","null","null","null",2,1,"Bot","null","null",,,"547379",,"null",5.283987879152254,-132.47030060662786,-5.8884925687611,-1.3694970517621596,24.494199628065644,-22.01364318127292,"3.53","1.73","3","75.4","-21","91.7","2686","6.4",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.12","null","null","null","null","null","null","null",7,"3","Cutter",0,1,0,1,1,0,0,1,"Standard","Standard"
"SL","2020-09-17","86.3","-1.12","5.66","Shane Bieber",408234,669456,"null","ball",,,,,"14","null","R","R","R","DET","CLE","B","null","null",1,0,2020,"0.2","-0.1","2.44","1.32","null","null","null",2,1,"Bot","null","null",,,"547379",,"null",8.045748835926606,-125.47314398154805,-3.8823932927939846,0.9259796875208184,23.6979383469516,-32.97208532548463,"3.53","1.79","null","null","null","87.0","2647","6.6",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.86","null","null","null","null","null","null","null",7,"2","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-17","93.9","-1.17","5.76","Shane Bieber",408234,669456,"null","ball",,,,,"11","null","R","R","R","DET","CLE","B","null","null",0,0,2020,"-0.8","1.6","-1.29","3.55","null","null","null",2,1,"Bot","null","null",,,"547379",,"null",1.3958194234947965,-136.81079413769777,-3.583906328928202,-9.93300795976996,28.432725179617304,-11.530499131467375,"3.53","1.74","null","null","null","94.4","2185","6.4",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.09","null","null","null","null","null","null","null",7,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-17","95.1","-1.06","5.74","Shane Bieber",650489,669456,"strikeout","swinging_strike",,,,,"11","Willi Castro strikes out swinging.  ","R","L","R","DET","CLE","S",2,"null",2,2,2020,"-0.9","1.7","-1.29","3.01","null","null","null",1,1,"Bot","null","null",,,"547379",,"null",1.3796841256214432,-138.50306459429453,-5.272937961663975,-11.62340131270549,30.84131081663244,-9.852591291142973,"3.46","1.62","null","null","null","95.6","2285","6.5",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.98","null","null","0.00",1,0,0,"null",6,"5","4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard"
"KC","2020-09-17","83.8","-1.10","5.73","Shane Bieber",650489,669456,"null","foul",,,,,"5","null","R","L","R","DET","CLE","S","null","null",2,1,2020,"1.1","-1.0","-0.18","2.87","null","null","null",1,1,"Bot","null","null",,,"547379",,"null",-0.025975620074778716,-122.10127770624258,1.773055799578134,10.807662720427142,24.20569668022288,-42.785785823621055,"3.46","1.62","84","76.2","5","83.8","2414","6.3",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.24","null","null","null","null","null","null","null",6,"4","Knuckle Curve",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-17","94.7","-1.16","5.71","Shane Bieber",650489,669456,"null","ball",,,,,"11","null","R","L","R","DET","CLE","B","null","null",1,1,2020,"-1.0","1.6","-2.35","3.23","null","null","null",1,1,"Bot","null","null",,,"547379",,"null",-0.8198290929652405,-137.87092747345636,-4.367066181371581,-12.807279931627413,30.593444124599774,-11.192019429198181,"3.70","1.71","null","null","null","95.0","2342","6.4",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.06","null","null","null","null","null","null","null",6,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"KC","2020-09-17","83.3","-1.18","5.74","Shane Bieber",650489,669456,"null","called_strike",,,,,"11","null","R","L","R","DET","CLE","S","null","null",1,0,2020,"0.7","-1.2","-0.85","2.96","null","null","null",1,1,"Bot","null","null",,,"547379",,"null",-0.6874054969418522,-121.353007466446,2.3156461606367076,7.454466818592769,24.086358924254956,-44.2253879947679,"3.62","1.71","null","null","null","83.5","2354","6.4",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.12","null","null","null","null","null","null","null",6,"2","Knuckle Curve",0,1,0,1,1,0,0,1,"Standard","Standard"
"KC","2020-09-17","84.1","-1.14","5.79","Shane Bieber",650489,669456,"null","ball",,,,,"2","null","R","L","R","DET","CLE","B","null","null",0,0,2020,"1.0","-0.9","-0.04","3.50","null","null","null",1,1,"Bot","null","null",,,"547379",,"null",0.5645671953123128,-122.46449728334159,2.8378473740929633,9.935370645350574,25.16265121760987,-41.830041335440754,"3.44","1.53","null","null","null","83.9","2251","6.2",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.32","null","null","null","null","null","null","null",6,"1","Knuckle Curve",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-17","95.4","-1.17","5.66","Shane Bieber",622682,669456,"strikeout","swinging_strike",,,,,"11","Victor Reyes strikes out swinging.  ","R","L","R","DET","CLE","S",2,"null",3,2,2020,"-1.0","1.6","-1.26","2.89","null","null","null",0,1,"Bot","null","null",,,"547379",,"null",2.0535602309786065,-138.87108136194465,-5.255756691913324,-13.607953555882542,29.610423550206065,-10.833902533418156,"3.56","1.71","null","null","null","96.3","2227","6.7",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.82","null","null","0.00",1,0,0,"null",5,"6","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-17","95.0","-1.24","5.75","Shane Bieber",622682,669456,"null","ball",,,,,"11","null","R","L","R","DET","CLE","B","null","null",2,2,2020,"-0.8","1.5","-1.58","2.96","null","null","null",0,1,"Bot","null","null",,,"547379",,"null",0.9541678614355323,-138.36246143786641,-5.104057680417659,-10.811571101159918,30.973099018774217,-11.537676324949588,"3.74","1.80","null","null","null","95.4","2283","6.5",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.01","null","null","null","null","null","null","null",5,"5","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-17","94.2","-1.14","5.70","Shane Bieber",622682,669456,"null","swinging_strike",,,,,"11","null","R","L","R","DET","CLE","S","null","null",2,1,2020,"-0.8","1.6","-0.83","3.09","null","null","null",0,1,"Bot","null","null",,,"547379",,"null",2.5981629680951794,-137.09447506249288,-4.53992805959779,-10.600936377169978,31.297413559805126,-11.819989823000634,"3.56","1.71","null","null","null","94.6","2168","6.6",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","53.90","null","null","null","null","null","null","null",5,"4","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FC","2020-09-17","91.3","-1.23","5.67","Shane Bieber",622682,669456,"null","foul",,,,,"12","null","R","L","R","DET","CLE","S","null","null",2,0,2020,"-0.2","1.2","0.83","2.87","null","null","null",0,1,"Bot","null","null",,,"547379",,"null",5.550825708625966,-132.94690576375208,-3.8700138015582524,-3.083522374369655,26.885807057646606,-16.90447786851414,"3.56","1.71","8","82.7","-26","91.5","2510","6.3",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.23","null","null","null","null","null","null","null",5,"3","Cutter",0,1,0,1,1,0,0,1,"Standard","Standard"
"CH","2020-09-17","90.1","-1.32","5.69","Shane Bieber",622682,669456,"null","ball",,,,,"11","null","R","L","R","DET","CLE","B","null","null",1,0,2020,"-1.3","0.1","-1.01","3.81","null","null","null",0,1,"Bot","null","null",,,"547379",,"null",3.459376815647879,-131.26458578560664,1.0979785811860434,-15.568215843184085,25.381404048887887,-31.8416358214183,"3.77","1.81","null","null","null","90.2","1636","6.1",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.38","null","null","null","null","null","null","null",5,"2","Changeup",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-17","94.5","-1.23","5.76","Shane Bieber",622682,669456,"null","ball",,,,,"11","null","R","L","R","DET","CLE","B","null","null",0,0,2020,"-0.8","1.5","-1.69","3.16","null","null","null",0,1,"Bot","null","null",,,"547379",,"null",0.6701363442271129,-137.59980690647325,-4.444315922302437,-10.845175900080811,29.83703348812767,-12.445112100517354,"3.72","1.87","null","null","null","94.9","2216","6.4",631464,669456,"547379","467793","514917","608070","596019","647304","640458","571980","54.05","null","null","null","null","null","null","null",5,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"CH","2020-09-11","87.6","-1.27","5.54","Shane Bieber",593871,669456,"field_out","hit_into_play",,,,,"7","Jorge Polanco grounds out softly, shortstop Francisco Lindor to first baseman Carlos Santana.  ","R","L","R","MIN","CLE","X",6,"ground_ball",0,0,2020,"-1.5","0.6","-0.57","1.96","null","null","null",2,7,"Bot","120.60","174.03",,,"547379",,"null",4.775617924465453,-127.46752630800283,-3.8413714189646218,-17.020556420038417,25.700482770965028,-24.675673191802456,"3.39","1.60","15","69.2","-8","88.2","1689","6.6",631256,669456,"547379","467793","514917","608070","596019","647304","592261","571980","53.87","0.071","0.064","0.00",1,0,0,2,53,"1","Changeup",3,0,3,0,0,3,3,0,"Standard","Standard"
"SL","2020-09-11","85.0","-1.20","5.52","Shane Bieber",680777,669456,"home_run","hit_into_play_score",,,,,"2","Ryan Jeffers homers (2) on a line drive to left center field.  ","R","R","R","MIN","CLE","X","null","line_drive",1,1,2020,"0.0","-0.2","-0.16","2.84","null","null","null",2,7,"Bot","33.78","37.56",,,"547379",,"null",2.499295875290242,-123.88341817732567,0.32730379345993743,-0.7067281107999194,21.33123209108705,-34.46318122850377,"3.37","1.63","436","112.9","21","86.1","2258","6.6",631256,669456,"547379","467793","514917","608070","596019","647304","592261","571980","53.93","0.957","1.608","2.00",1,0,3,6,52,"3","Slider",2,0,2,0,0,2,2,0,"Standard","Standard"
"FF","2020-09-11","94.0","-1.14","5.66","Shane Bieber",680777,669456,"null","called_strike",,,,,"2","null","R","R","R","MIN","CLE","S","null","null",1,0,2020,"-0.8","1.5","0.24","3.36","null","null","null",2,7,"Bot","null","null",,,"547379",,"null",5.3542153224404805,-136.8724044991981,-3.6719441176219725,-10.901463675841317,29.093516821240957,-12.438512580822241,"3.37","1.59","null","null","null","94.8","2268","6.6",631256,669456,"547379","467793","514917","608070","596019","647304","592261","571980","53.86","null","null","null","null","null","null","null",52,"2","4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard"
"FF","2020-09-11","94.3","-1.16","5.66","Shane Bieber",680777,669456,"null","ball",,,,,"12","null","R","R","R","MIN","CLE","B","null","null",0,0,2020,"-0.8","1.6","0.21","4.58","null","null","null",2,7,"Bot","null","null",,,"547379",,"null",5.3062062517279625,-137.3284505691867,-0.6375557725674779,-10.77861532426777,29.372242917505446,-12.214879171229247,"3.48","1.65","null","null","null","95.4","2336","6.8",631256,669456,"547379","467793","514917","608070","596019","647304","592261","571980","53.67","null","null","null","null","null","null","null",52,"1","4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard"
"FC","2020-09-11","89.8","-1.20","5.61","Shane Bieber",503556,669456,"field_out","hit_into_play",,,,,"1","Marwin Gonzalez pops out to shortstop Francisco Lindor.  ","R","L","R","MIN","CLE","X",6,"popup",3,1,2020,"0.1","0.8","-0.31","3.35","null","null","null",1,7,"Bot","138.19","164.45",,,"547379",,"null",2.0514429352774752,-130.92603560236466,-1.4554772917565795,0.49018541693235085,25.98396757670937,-22.32231227145792,"3.43","1.63","96","95.2","71","90.6","2443","6.5",631256,669456,"547379","467793","514917","608070","596019","647304","592261","571980","53.98","0.000","0.000","0.00",1,0,0,3,51,"5","Cutter",2,0,2,0,0,2,2,0,"Infield shift","Standard"
"FF","2020-09-11","93.9","-1.08","5.60","Shane Bieber",503556,669456,"null","foul",,,,,"8","null","R","L","R","MIN","CLE","S","null","null",3,0,2020,"-0.8","1.4","-0.20","2.15","null","null","null",1,7,"Bot","null","null",,,"547379",,"null",4.091639989406763,-136.5365060138806,-6.229316460940926,-10.95245886706432,31.697716412139012,-13.999733126253114,"3.43","1.63","14","75.3","-10","94.4","2169","6.8",631256,669456,"547379","467793","514917","608070","596019","647304","592261","571980","53.74","null","null","null","null","null","null","null",51,"4","4-Seam Fastball",2,0,2,0,0,2,2,0,"Infield shift","Standard"
"CH","2020-09-11","88.4","-1.20","5.54","Shane Bieber",503556,669456,"null","ball",,,,,"14","null","R","L","R","MIN","CLE","B","null","null",2,0,2020,"-1.4","0.5","1.46","0.29","null","null","null",1,7,"Bot","null","null",,,"547379",,"null",9.404662214807795,-128.3343330637935,-7.740541468495016,-17.22206170975662,25.24228477511542,-25.541601193122865,"3.43","1.60","null","null","null","89.0","1519","6.7",631256,669456,"547379","467793","514917","608070","596019","647304","592261","571980","53.85","null","null","null","null","null","null","null",51,"3","Changeup",2,0,2,0,0,2,2,0,"Infield shift","Standard"
"CH","2020-09-11","87.1","-1.22","5.55","Shane Bieber",503556,669456,"null","ball",,,,,"13","null","R","L","R","MIN","CLE","B","null","null",1,0,2020,"-1.4","0.6","-0.22","0.83","null","null","null",1,7,"Bot","null","null",,,"547379",,"null",5.363554071703242,-126.59999892084551,-6.289902550823438,-16.6052237298597,25.912335256583994,-25.080814440153002,"3.43","1.66","null","null","null","87.0","1663","6.3",631256,669456,"547379","467793","514917","608070","596019","647304","592261","571980","54.21","null","null","null","null","null","null","null",51,"2","Changeup",2,0,2,0,0,2,2,0,"Infield shift","Standard"
"CH","2020-09-11","89.9","-1.28","5.53","Shane Bieber",503556,669456,"null","ball",,,,,"14","null","R","L","R","MIN","CLE","B","null","null",0,0,2020,"-1.3","0.5","1.04","1.30","null","null","null",1,7,"Bot","null","null",,,"547379",,"null",8.535512528409361,-130.6749816212282,-5.6397305942278,-16.802347309834108,25.80702966875331,-25.279883092349802,"3.43","1.66","null","null","null","90.4","1544","6.5",631256,669456,"547379","467793","514917","608070","596019","647304","592261","571980","54.00","null","null","null","null","null","null","null",51,"1","Changeup",2,0,2,0,0,2,2,0,"Infield shift","Standard"
"KC","2020-09-11","84.1","-1.08","5.60","Shane Bieber",621439,669456,"strikeout","swinging_strike_blocked",,,,,"14","Byron Buxton strikes out swinging, catcher Roberto Perez to first baseman Carlos Santana.  ","R","R","R","MIN","CLE","S",2,"null",0,2,2020,"0.9","-1.2","0.72","0.09","null","null","null",0,7,"Bot","null","null",,,"547379",,"null",2.4970511077231086,-122.37620696815871,-3.855273750530846,7.955434671336398,27.328091711489954,-43.89896154351257,"3.36","1.58","null","null","null","84.2","2498","6.6",631256,669456,"547379","467793","514917","608070","596019","647304","592261","571980","53.85","null","null","0.00",1,0,0,"null",50,"3","Knuckle Curve",2,0,2,0,0,2,2,0,"Standard","Standard"
"KC","2020-09-11","83.9","-1.12","5.65","Shane Bieber",621439,669456,"null","swinging_strike",,,,,"14","null","R","R","R","MIN","CLE","S","null","null",0,1,2020,"0.9","-1.2","0.81","0.88","null","null","null",0,7,"Bot","null","null",,,"547379",,"null",2.6712718253588967,-122.09908092274324,-2.2826045939145727,8.46212766463652,26.259492606387713,-43.399131522488936,"3.36","1.58","null","null","null","83.8","2471","6.4",631256,669456,"547379","467793","514917","608070","596019","647304","592261","571980","54.07","null","null","null","null","null","null","null",50,"2","Knuckle Curve",2,0,2,0,0,2,2,0,"Standard","Strategic"
